Type,Identification,Field,Locale,Market,Status,Default content,Translated content
Product,box-model-hood-1100mm-b3200-x-d1100-x-h400-ex-32011040-b,title,tr,,,Box Model Hood 1100mm — B3200 x D1100 x H400,Kutu tip davlumbaz 1100mm — B3200 x D1100 x H400
Product,wall-mounted-hood-700-b3200xd700xh400-ex-3207040-h,title,tr,,,Wall-Mounted Hood 700 — B3200xD700xH400,Duvar tipi davlumbaz 700 — B3200xD700xH400
Product,box-model-hood-950mm-b3200xd950xh400-ex-3209540-b,title,tr,,,Box Model Hood 950mm — B3200xD950xH400,Kutu tip davlumbaz 950mm — B3200xD950xH400
Product,box-model-hood-950mm-b3200xd950xh400-ex-3209540-b,body_html,tr,,,,EX-1009540-B: 1 adet 495x495 mm labirent filtre. EX-1209540-B ile EX-1609540-B arası: 2 adet 495x495 mm labirent filtre. EX-1809540-B ile EX-2209540-B arası: 3 adet 495x495 mm labirent filtre. EX-2409540-B ile EX-2609540-B arası: 4 adet 495x495 mm labirent filtre. EX-2809540-B ile EX-3209540-B arası: 5 adet 495x495 mm labirent filtre. EX-3409540-B ile EX-3809540-B arası: 6 adet 495x495 mm labirent filtre. EX-4009540-B: 7 adet 495x495 mm labirent filtre
Product,wall-mounted-hood-950-b3200xd950xh400-ex-3209540-h,title,tr,,,Wall-Mounted Hood 950 — B3200xD950xH400,Duvar tipi davlumbaz 950 — B3200xD950xH400
Product,box-model-hood-1100mm-b3400-x-d1100-x-h400-ex-34011040-b,title,tr,,,Box Model Hood 1100mm — B3400 x D1100 x H400,Kutu tip davlumbaz 1100mm — B3400 x D1100 x H400
Product,wall-mounted-hood-700-b3400xd700xh400-ex-3407040-h,title,tr,,,Wall-Mounted Hood 700 — B3400xD700xH400,Duvar tipi davlumbaz 700 — B3400xD700xH400
Product,box-model-hood-950mm-b3400xd950xh400-ex-3409540-b,title,tr,,,Box Model Hood 950mm — B3400xD950xH400,Kutu tip davlumbaz 950mm — B3400xD950xH400
Product,box-model-hood-950mm-b3400xd950xh400-ex-3409540-b,body_html,tr,,,,EX-1009540-B: 1 adet 495x495 mm labirent filtre. EX-1209540-B ile EX-1609540-B arası: 2 adet 495x495 mm labirent filtre. EX-1809540-B ile EX-2209540-B arası: 3 adet 495x495 mm labirent filtre. EX-2409540-B ile EX-2609540-B arası: 4 adet 495x495 mm labirent filtre. EX-2809540-B ile EX-3209540-B arası: 5 adet 495x495 mm labirent filtre. EX-3409540-B ile EX-3809540-B arası: 6 adet 495x495 mm labirent filtre. EX-4009540-B: 7 adet 495x495 mm labirent filtre
Product,wall-mounted-hood-950-b3400xd950xh400-ex-3409540-h,title,tr,,,Wall-Mounted Hood 950 — B3400xD950xH400,Duvar tipi davlumbaz 950 — B3400xD950xH400
Product,induction-hoods-3500x1300xh550-ex-35013055-ip,body_html,tr,,,,"Yeme-içme sektöründe indüksiyonlu davlumbaz, emişi hava üflemesiyle birleştirir. Temiz havayı içine çeker ve pişirme bölgelerinin üzerine yönlendirerek dumanı, kokuları ve yağı verimli biçimde uzaklaştırır. Bu da hava kalitesini artırır, enerji tüketimini azaltır ve personel konforunu iyileştirir; modern ve yoğun mutfaklar için ideal kılar. İndüksiyonlu Davlumbazın Temel Özellikleri — Hava Üflemesi: Pişirme bölgelerinin hemen üzerine temiz hava üfleyerek denetimli bir hava akışı oluşturur ve emiş verimini artırır. Verimlilik: Daha düşük enerji tüketimiyle geleneksel davlumbazlar kadar veya daha iyi performans gösterir. Yağ filtresi içerir."
Product,central-hood-1500-3500x1500xh400-ex-35015040-c,body_html,tr,,,,"LED Spot Işıklı Paslanmaz Çelik Ada Davlumbazı — Filtreler 45 derece açıyla monte edilmiştir: En iyi yağ tutuşu ve hava temizliğini sağlar. Nokta kaynaklı yapı: Ekstra güç ve dayanıklılık sunar. Tahliye vanasıyla donatılmıştır: Temizlik ve bakımı kolaylaştırır. Kaliteli paslanmaz çelik: AISI 430'dan üretilmiş, dayanıklı ve korozyona dirençli. Filtre ölçüleri: 495 x 495 x 25 mm, profesyonel mutfaklar için mükemmel. Mutfağınız için işlevsellik ve tasarımın kusursuz birleşimi!"
Product,central-hood-2000-3500x2000xh400-ex-35020040-c,body_html,tr,,,,"LED Spot Işıklı Paslanmaz Çelik Ada Davlumbazı — Filtreler 45 derece açıyla monte edilmiştir: En iyi yağ tutuşu ve hava temizliğini sağlar. Nokta kaynaklı yapı: Ekstra güç ve dayanıklılık sunar. Tahliye vanasıyla donatılmıştır: Temizlik ve bakımı kolaylaştırır. Kaliteli paslanmaz çelik: AISI 430'dan üretilmiş, dayanıklı ve korozyona dirençli. Filtre ölçüleri: 495 x 495 x 25 mm, profesyonel mutfaklar için mükemmel. Mutfağınız için işlevsellik ve tasarımın kusursuz birleşimi!"
Product,wall-mounted-hood-700-b3500xd700xh400-ex-3507040-h,title,tr,,,Wall-Mounted Hood 700 — B3500xD700xH400,Duvar tipi davlumbaz 700 — B3500xD700xH400
Product,box-model-hood-950mm-b3500xd950xh400-ex-3509540-b,title,tr,,,Box Model Hood 950mm — B3500xD950xH400,Kutu tip davlumbaz 950mm — B3500xD950xH400
Product,box-model-hood-950mm-b3500xd950xh400-ex-3509540-b,body_html,tr,,,,• Fırçalanmış dokulu AISI 430 paslanmaz çelik • Davlumbaz eğimlidir ve filtreler 45° açıyla takılmıştır • Standart olarak dahili 5W LED aydınlatma • Standart olarak yağ tahliye vanasıyla üretilir • 495x495x25 mm labirent filtreler dahildir
Product,box-model-hood-1100mm-b3600-x-d1100-x-h400-ex-36011040-b,title,tr,,,Box Model Hood 1100mm — B3600 x D1100 x H400,Kutu tip davlumbaz 1100mm — B3600 x D1100 x H400
Product,wall-mounted-hood-700-b3600xd700xh400-ex-3607040-h,title,tr,,,Wall-Mounted Hood 700 — B3600xD700xH400,Duvar tipi davlumbaz 700 — B3600xD700xH400
Product,box-model-hood-950mm-b3600xd950xh400-ex-3609540-b,title,tr,,,Box Model Hood 950mm — B3600xD950xH400,Kutu tip davlumbaz 950mm — B3600xD950xH400
Product,box-model-hood-950mm-b3600xd950xh400-ex-3609540-b,body_html,tr,,,,EX-1009540-B: 1 adet 495x495 mm labirent filtre. EX-1209540-B ile EX-1609540-B arası: 2 adet 495x495 mm labirent filtre. EX-1809540-B ile EX-2209540-B arası: 3 adet 495x495 mm labirent filtre. EX-2409540-B ile EX-2609540-B arası: 4 adet 495x495 mm labirent filtre. EX-2809540-B ile EX-3209540-B arası: 5 adet 495x495 mm labirent filtre. EX-3409540-B ile EX-3809540-B arası: 6 adet 495x495 mm labirent filtre. EX-4009540-B: 7 adet 495x495 mm labirent filtre
Product,wall-mounted-hood-950-b3600xd950xh400-ex-3609540-h,title,tr,,,Wall-Mounted Hood 950 — B3600xD950xH400,Duvar tipi davlumbaz 950 — B3600xD950xH400
Product,box-model-hood-1100mm-b3800-x-d1100-x-h400-ex-38011040-b,title,tr,,,Box Model Hood 1100mm — B3800 x D1100 x H400,Kutu tip davlumbaz 1100mm — B3800 x D1100 x H400
Product,wall-mounted-hood-700-b3800xd700xh400-ex-3807040-h,title,tr,,,Wall-Mounted Hood 700 — B3800xD700xH400,Duvar tipi davlumbaz 700 — B3800xD700xH400
Product,box-model-hood-950mm-b3800xd950xh400-ex-3809540-b,title,tr,,,Box Model Hood 950mm — B3800xD950xH400,Kutu tip davlumbaz 950mm — B3800xD950xH400
Product,box-model-hood-950mm-b3800xd950xh400-ex-3809540-b,body_html,tr,,,,EX-1009540-B: 1 adet 495x495 mm labirent filtre. EX-1209540-B ile EX-1609540-B arası: 2 adet 495x495 mm labirent filtre. EX-1809540-B ile EX-2209540-B arası: 3 adet 495x495 mm labirent filtre. EX-2409540-B ile EX-2609540-B arası: 4 adet 495x495 mm labirent filtre. EX-2809540-B ile EX-3209540-B arası: 5 adet 495x495 mm labirent filtre. EX-3409540-B ile EX-3809540-B arası: 6 adet 495x495 mm labirent filtre. EX-4009540-B: 7 adet 495x495 mm labirent filtre
Product,wall-mounted-hood-950-b3800xd950xh400-ex-3809540-h,title,tr,,,Wall-Mounted Hood 950 — B3800xD950xH400,Duvar tipi davlumbaz 950 — B3800xD950xH400
Product,box-model-hood-1100mm-b4000-x-d1100-x-h400-ex-40011040-b,title,tr,,,Box Model Hood 1100mm — B4000 x D1100 x H400,Kutu tip davlumbaz 1100mm — B4000 x D1100 x H400
Product,induction-hoods-4000x1300xh550-ex-40013055-ip,body_html,tr,,,,"Yeme-içme sektöründe indüksiyonlu davlumbaz, emişi hava üflemesiyle birleştirir. Temiz havayı içine çeker ve pişirme bölgelerinin üzerine yönlendirerek dumanı, kokuları ve yağı verimli biçimde uzaklaştırır. Bu da hava kalitesini artırır, enerji tüketimini azaltır ve personel konforunu iyileştirir; modern ve yoğun mutfaklar için ideal kılar. İndüksiyonlu Davlumbazın Temel Özellikleri — Hava Üflemesi: Pişirme bölgelerinin hemen üzerine temiz hava üfleyerek denetimli bir hava akışı oluşturur ve emiş verimini artırır. Verimlilik: Daha düşük enerji tüketimiyle geleneksel davlumbazlar kadar veya daha iyi performans gösterir. Yağ filtresi içerir."
Product,central-hood-1500-4000x1500xh400-ex-40015040-c,body_html,tr,,,,"LED Spot Işıklı Paslanmaz Çelik Ada Davlumbazı — Filtreler 45 derece açıyla monte edilmiştir: En iyi yağ tutuşu ve hava temizliğini sağlar. Nokta kaynaklı yapı: Ekstra güç ve dayanıklılık sunar. Tahliye vanasıyla donatılmıştır: Temizlik ve bakımı kolaylaştırır. Kaliteli paslanmaz çelik: AISI 430'dan üretilmiş, dayanıklı ve korozyona dirençli. Filtre ölçüleri: 495 x 495 x 25 mm, profesyonel mutfaklar için mükemmel. Mutfağınız için işlevsellik ve tasarımın kusursuz birleşimi!"
Product,central-hood-2000-4000x2000xh400-ex-40020040-c,body_html,tr,,,,"LED Spot Işıklı Paslanmaz Çelik Ada Davlumbazı — Filtreler 45 derece açıyla monte edilmiştir: En iyi yağ tutuşu ve hava temizliğini sağlar. Nokta kaynaklı yapı: Ekstra güç ve dayanıklılık sunar. Tahliye vanasıyla donatılmıştır: Temizlik ve bakımı kolaylaştırır. Kaliteli paslanmaz çelik: AISI 430'dan üretilmiş, dayanıklı ve korozyona dirençli. Filtre ölçüleri: 495 x 495 x 25 mm, profesyonel mutfaklar için mükemmel. Mutfağınız için işlevsellik ve tasarımın kusursuz birleşimi!"
Product,wall-mounted-hood-700-b4000xd700xh400-ex-4007040-h,title,tr,,,Wall-Mounted Hood 700 — B4000xD700xH400,Duvar tipi davlumbaz 700 — B4000xD700xH400
Product,box-model-hood-950mm-b4000xd950xh400-ex-4009540-b,title,tr,,,Box Model Hood 950mm — B4000xD950xH400,Kutu tip davlumbaz 950mm — B4000xD950xH400
Product,box-model-hood-950mm-b4000xd950xh400-ex-4009540-b,body_html,tr,,,,EX-1009540-B: 1 adet 495x495 mm labirent filtre. EX-1209540-B ile EX-1609540-B arası: 2 adet 495x495 mm labirent filtre. EX-1809540-B ile EX-2209540-B arası: 3 adet 495x495 mm labirent filtre. EX-2409540-B ile EX-2609540-B arası: 4 adet 495x495 mm labirent filtre. EX-2809540-B ile EX-3209540-B arası: 5 adet 495x495 mm labirent filtre. EX-3409540-B ile EX-3809540-B arası: 6 adet 495x495 mm labirent filtre. EX-4009540-B: 7 adet 495x495 mm labirent filtre
Product,wall-mounted-hood-950-b4000xd950xh400-ex-4009540-h,title,tr,,,Wall-Mounted Hood 950 — B4000xD950xH400,Duvar tipi davlumbaz 950 — B4000xD950xH400
Product,induction-hoods-4500x1300xh550-ex-45013055-ip,body_html,tr,,,,"Yeme-içme sektöründe indüksiyonlu davlumbaz, emişi hava üflemesiyle birleştirir. Temiz havayı içine çeker ve pişirme bölgelerinin üzerine yönlendirerek dumanı, kokuları ve yağı verimli biçimde uzaklaştırır. Bu da hava kalitesini artırır, enerji tüketimini azaltır ve personel konforunu iyileştirir; modern ve yoğun mutfaklar için ideal kılar. İndüksiyonlu Davlumbazın Temel Özellikleri — Hava Üflemesi: Pişirme bölgelerinin hemen üzerine temiz hava üfleyerek denetimli bir hava akışı oluşturur ve emiş verimini artırır. Verimlilik: Daha düşük enerji tüketimiyle geleneksel davlumbazlar kadar veya daha iyi performans gösterir. Yağ filtresi içerir."
Product,central-hood-1500-4500x1500xh400-ex-45015040-c,body_html,tr,,,,"LED Spot Işıklı Paslanmaz Çelik Ada Davlumbazı — Filtreler 45 derece açıyla monte edilmiştir: En iyi yağ tutuşu ve hava temizliğini sağlar. Nokta kaynaklı yapı: Ekstra güç ve dayanıklılık sunar. Tahliye vanasıyla donatılmıştır: Temizlik ve bakımı kolaylaştırır. Kaliteli paslanmaz çelik: AISI 430'dan üretilmiş, dayanıklı ve korozyona dirençli. Filtre ölçüleri: 495 x 495 x 25 mm, profesyonel mutfaklar için mükemmel. Mutfağınız için işlevsellik ve tasarımın kusursuz birleşimi!"
Product,central-hood-2000-4500x2000xh400-ex-45020040-c,body_html,tr,,,,"LED Spot Işıklı Paslanmaz Çelik Ada Davlumbazı — Filtreler 45 derece açıyla monte edilmiştir: En iyi yağ tutuşu ve hava temizliğini sağlar. Nokta kaynaklı yapı: Ekstra güç ve dayanıklılık sunar. Tahliye vanasıyla donatılmıştır: Temizlik ve bakımı kolaylaştırır. Kaliteli paslanmaz çelik: AISI 430'dan üretilmiş, dayanıklı ve korozyona dirençli. Filtre ölçüleri: 495 x 495 x 25 mm, profesyonel mutfaklar için mükemmel. Mutfağınız için işlevsellik ve tasarımın kusursuz birleşimi!"
Product,induction-hoods-5000x1300xh550-ex-50013055-ip,body_html,tr,,,,"Yeme-içme sektöründe indüksiyonlu davlumbaz, emişi hava üflemesiyle birleştirir. Temiz havayı içine çeker ve pişirme bölgelerinin üzerine yönlendirerek dumanı, kokuları ve yağı verimli biçimde uzaklaştırır. Bu da hava kalitesini artırır, enerji tüketimini azaltır ve personel konforunu iyileştirir; modern ve yoğun mutfaklar için ideal kılar. İndüksiyonlu Davlumbazın Temel Özellikleri — Hava Üflemesi: Pişirme bölgelerinin hemen üzerine temiz hava üfleyerek denetimli bir hava akışı oluşturur ve emiş verimini artırır. Verimlilik: Daha düşük enerji tüketimiyle geleneksel davlumbazlar kadar veya daha iyi performans gösterir. Yağ filtresi içerir."
Product,central-hood-1500-5000x1500xh400-ex-50015040-c,body_html,tr,,,,"LED Spot Işıklı Paslanmaz Çelik Ada Davlumbazı — Filtreler 45 derece açıyla monte edilmiştir: En iyi yağ tutuşu ve hava temizliğini sağlar. Nokta kaynaklı yapı: Ekstra güç ve dayanıklılık sunar. Tahliye vanasıyla donatılmıştır: Temizlik ve bakımı kolaylaştırır. Kaliteli paslanmaz çelik: AISI 430'dan üretilmiş, dayanıklı ve korozyona dirençli. Filtre ölçüleri: 495 x 495 x 25 mm, profesyonel mutfaklar için mükemmel. Mutfağınız için işlevsellik ve tasarımın kusursuz birleşimi!"
Product,central-hood-2000-5000x2000xh400-ex-50020040-c,body_html,tr,,,,"LED Spot Işıklı Paslanmaz Çelik Ada Davlumbazı — Filtreler 45 derece açıyla monte edilmiştir: En iyi yağ tutuşu ve hava temizliğini sağlar. Nokta kaynaklı yapı: Ekstra güç ve dayanıklılık sunar. Tahliye vanasıyla donatılmıştır: Temizlik ve bakımı kolaylaştırır. Kaliteli paslanmaz çelik: AISI 430'dan üretilmiş, dayanıklı ve korozyona dirençli. Filtre ölçüleri: 495 x 495 x 25 mm, profesyonel mutfaklar için mükemmel. Mutfağınız için işlevsellik ve tasarımın kusursuz birleşimi!"
Product,box-model-premium-welded-2000x1100xh450mm-exk-20011045-b,body_html,tr,,,,"Üstün Kalite Kutu Model Davlumbaz. Ölçüler: G: 2000 x D: 1100 x Y: 450 mm. Kaliteli yapı: Uzun ömürlü kullanım için dayanıklı paslanmaz çelikten üretilmiştir. Verimli tasarım: Kaynaklı yapıyla yağ sızıntısını önler. Dahili aydınlatma: Mutfak çalışma alanınız için en iyi aydınlatmayı sağlar. Kutu model: Yüksek talepli profesyonel mutfaklar için ideal. Derinlik: 1100 mm, duman ve kokuların etkili emişi için mükemmel. Temiz ve hijyenik bir mutfak ortamı için güvenilir ve az bakım gerektiren çözüm."
Product,box-model-premium-welded-2400x1100xh450mm-exk-24011045-b,body_html,tr,,,,"Üstün Kalite Kutu Model Davlumbaz. Ölçüler: G: 2400 x D: 1100 x Y: 450 mm. Kaliteli yapı: Uzun ömürlü kullanım için dayanıklı paslanmaz çelikten üretilmiştir. Verimli tasarım: Kaynaklı yapıyla yağ sızıntısını önler. Dahili aydınlatma: Mutfak çalışma alanınız için en iyi aydınlatmayı sağlar. Kutu model: Yüksek talepli profesyonel mutfaklar için ideal. Derinlik: 1100 mm, duman ve kokuların etkili emişi için mükemmel. Temiz ve hijyenik bir mutfak ortamı için güvenilir ve az bakım gerektiren çözüm."
Product,box-model-premium-welded-2600x1100xh450mm-exk-26011045-b,body_html,tr,,,,"Üstün Kalite Kutu Model Davlumbaz. Ölçüler: G: 2600 x D: 1100 x Y: 450 mm. Kaliteli yapı: Uzun ömürlü kullanım için dayanıklı paslanmaz çelikten üretilmiştir. Verimli tasarım: Kaynaklı yapıyla yağ sızıntısını önler. Dahili aydınlatma: Mutfak çalışma alanınız için en iyi aydınlatmayı sağlar. Kutu model: Yüksek talepli profesyonel mutfaklar için ideal. Derinlik: 1100 mm, duman ve kokuların etkili emişi için mükemmel. Temiz ve hijyenik bir mutfak ortamı için güvenilir ve az bakım gerektiren çözüm."
Product,box-model-premium-welded-3000x1100xh450mm-exk-30011045-b,body_html,tr,,,,"Üstün Kalite Kutu Model Davlumbaz. Ölçüler: G: 3000 x D: 1100 x Y: 450 mm. Kaliteli yapı: Uzun ömürlü kullanım için dayanıklı paslanmaz çelikten üretilmiştir. Verimli tasarım: Kaynaklı yapıyla yağ sızıntısını önler. Dahili aydınlatma: Mutfak çalışma alanınız için en iyi aydınlatmayı sağlar. Kutu model: Yüksek talepli profesyonel mutfaklar için ideal. Derinlik: 1100 mm, duman ve kokuların etkili emişi için mükemmel. Temiz ve hijyenik bir mutfak ortamı için güvenilir ve az bakım gerektiren çözüm."
Product,box-model-premium-welded-3200x1100xh450mm-exk-32011045-b,body_html,tr,,,,"Üstün Kalite Kutu Model Davlumbaz. Ölçüler: G: 3200 x D: 1100 x Y: 450 mm. Kaliteli yapı: Uzun ömürlü kullanım için dayanıklı paslanmaz çelikten üretilmiştir. Verimli tasarım: Kaynaklı yapıyla yağ sızıntısını önler. Dahili aydınlatma: Mutfak çalışma alanınız için en iyi aydınlatmayı sağlar. Kutu model: Yüksek talepli profesyonel mutfaklar için ideal. Derinlik: 1100 mm, duman ve kokuların etkili emişi için mükemmel. Temiz ve hijyenik bir mutfak ortamı için güvenilir ve az bakım gerektiren çözüm."
Product,box-model-premium-welded-3500x1100xh450mm-exk-35011045-b,body_html,tr,,,,"Üstün Kalite Kutu Model Davlumbaz. Ölçüler: G: 3500 x D: 1100 x Y: 450 mm. Kaliteli yapı: Uzun ömürlü kullanım için dayanıklı paslanmaz çelikten üretilmiştir. Verimli tasarım: Kaynaklı yapıyla yağ sızıntısını önler. Dahili aydınlatma: Mutfak çalışma alanınız için en iyi aydınlatmayı sağlar. Kutu model: Yüksek talepli profesyonel mutfaklar için ideal. Derinlik: 1100 mm, duman ve kokuların etkili emişi için mükemmel. Temiz ve hijyenik bir mutfak ortamı için güvenilir ve az bakım gerektiren çözüm."
Product,box-model-premium-welded-3800x1100xh450mm-exk-38011045-b,body_html,tr,,,,"Üstün Kalite Kutu Model Davlumbaz. Ölçüler: G: 3800 x D: 1100 x Y: 450 mm. Kaliteli yapı: Uzun ömürlü kullanım için dayanıklı paslanmaz çelikten üretilmiştir. Verimli tasarım: Kaynaklı yapıyla yağ sızıntısını önler. Dahili aydınlatma: Mutfak çalışma alanınız için en iyi aydınlatmayı sağlar. Kutu model: Yüksek talepli profesyonel mutfaklar için ideal. Derinlik: 1100 mm, duman ve kokuların etkili emişi için mükemmel. Temiz ve hijyenik bir mutfak ortamı için güvenilir ve az bakım gerektiren çözüm."
Product,box-model-premium-welded-4000x1100xh450mm-exk-40011045-b,body_html,tr,,,,"Üstün Kalite Kutu Model Davlumbaz. Ölçüler: G: 4000 x D: 1100 x Y: 450 mm. Kaliteli yapı: Uzun ömürlü kullanım için dayanıklı paslanmaz çelikten üretilmiştir. Verimli tasarım: Kaynaklı yapıyla yağ sızıntısını önler. Dahili aydınlatma: Mutfak çalışma alanınız için en iyi aydınlatmayı sağlar. Kutu model: Yüksek talepli profesyonel mutfaklar için ideal. Derinlik: 1100 mm, duman ve kokuların etkili emişi için mükemmel. Temiz ve hijyenik bir mutfak ortamı için güvenilir ve az bakım gerektiren çözüm."
Product,wall-mounted-plug-and-play-700-1000x700xh520mm-exp-1007054-h,body_html,tr,,,,"Tak-Çalıştır Aspiratör Davlumbazı 700 mm. 700 mm derinliğindeki bu UNNINOX eğimli aspiratör davlumbazı, fırçalanmış paslanmaz çelikten üretilmiştir ve 1400 m³/sa ile 2200 m³/sa arasında emiş kapasitesine sahip dahili motorla donatılmıştır. Dahili LED spot ışıkları ve pratik yağ tahliye musluğuyla bu davlumbaz kolay kullanım için tasarlanmıştır. Ön kumanda paneli; emiş motorunu, aydınlatmayı ve hatta bir gaz selenoid vanasını denetlemenizi sağlar. Azami verim için filtreler 45° açıyla konumlandırılmıştır ve davlumbaz en iyi hava emişi için eksiksiz bir labirent filtre setiyle gelir."
